sample_id,text
sub-05::stimulus_1500,"The activated emotions are: aesthetic_appreciation, awe, envy, joy, sexual_desire."
sub-05::stimulus_1501,"The activated emotions are: amusement, boredom, calmness, craving, fear, joy, nostalgia, pride, sympathy, shame."
sub-05::stimulus_1502,"The activated emotions are: admiration, amusement, awe, calmness, envy, excitement, fear, joy."
sub-05::stimulus_1503,"The activated emotions are: admiration, adoration, aesthetic_appreciation, amusement, awe, boredom, calmness, fear, joy, nostalgia."
sub-05::stimulus_1504,"The activated emotions are: amusement, anger, boredom, calmness, joy."
sub-05::stimulus_1505,"The activated emotions are: admiration, adoration, aesthetic_appreciation, amusement, awe, calmness, joy, nostalgia."
sub-05::stimulus_1506,"The activated emotions are: admiration, amusement, boredom, calmness, joy, nostalgia, pride, sexual_desire."
sub-05::stimulus_1507,"The activated emotions are: boredom, calmness, confusion, empathic_pain, excitement, interest, joy, sexual_desire, sympathy."
sub-05::stimulus_1508,"The activated emotions are: adoration, amusement, awe, calmness, joy, nostalgia, sympathy."
sub-05::stimulus_1509,"The activated emotions are: admiration, adoration, amusement, awe, awkwardness, calmness, joy, nostalgia, romance, satisfaction, triumph."
sub-05::stimulus_1510,"The activated emotions are: aesthetic_appreciation, amusement, awe, boredom, calmness, envy, joy."
sub-05::stimulus_1511,"The activated emotions are: amusement, anger, calmness, confusion, contempt, empathic_pain, entrancement, joy, pride, satisfaction, sympathy, triumph."
sub-05::stimulus_1512,"The activated emotions are: admiration, adoration, amusement, awe, calmness, confusion, fear, joy."
sub-05::stimulus_1513,"The activated emotions are: anxiety, awe, awkwardness, confusion, empathic_pain, fear, interest, joy, nostalgia, triumph."
sub-05::stimulus_1514,"The activated emotions are: amusement, anxiety, calmness, empathic_pain, guilt, interest, pride, sympathy."
sub-05::stimulus_1515,"The activated emotions are: admiration, adoration, amusement, awe, boredom, calmness, fear, joy, nostalgia, shame."
sub-05::stimulus_1516,"The activated emotions are: aesthetic_appreciation, amusement, awe, boredom, calmness, envy, excitement, joy, nostalgia, sexual_desire."
sub-05::stimulus_1517,"The activated emotions are: amusement, anxiety, boredom, calmness, envy, guilt, joy, nostalgia, pride, sympathy."
sub-05::stimulus_1518,"The activated emotions are: admiration, aesthetic_appreciation, amusement, anxiety, awe, calmness, empathic_pain, guilt, interest, joy, sympathy."
sub-05::stimulus_1519,"The activated emotions are: amusement, anxiety, contempt, empathic_pain, interest, triumph."
sub-05::stimulus_1520,"The activated emotions are: admiration, adoration, amusement, awe, calmness, joy, nostalgia, romance, shame."
sub-05::stimulus_1521,"The activated emotions are: amusement, awkwardness, boredom, calmness, contempt, joy, nostalgia, surprise."
sub-05::stimulus_1522,"The activated emotions are: amusement, awe, awkwardness, calmness, empathic_pain, envy, joy, sympathy."
sub-05::stimulus_1523,"The activated emotions are: admiration, aesthetic_appreciation, amusement, awe, boredom, calmness, confusion, envy, excitement, joy, nostalgia, sexual_desire, sympathy, shame."
sub-05::stimulus_1524,"The activated emotions are: admiration, amusement, awe, calmness, joy, nostalgia, sexual_desire."
sub-05::stimulus_1525,"The activated emotions are: admiration, amusement, anger, boredom, disgust, empathic_pain, interest, joy, nostalgia, pride, satisfaction."
sub-05::stimulus_1526,"The activated emotions are: aesthetic_appreciation, amusement, awe, boredom, calmness, contempt, envy, fear, joy, nostalgia, sexual_desire, sympathy."
sub-05::stimulus_1527,"The activated emotions are: admiration, amusement, awe, calmness, entrancement, excitement, fear, joy, sympathy."
sub-05::stimulus_1528,"The activated emotions are: adoration, amusement, awe, boredom, entrancement, joy, nostalgia, satisfaction, triumph."
sub-05::stimulus_1529,"The activated emotions are: amusement, anxiety, boredom, calmness, disgust, empathic_pain, entrancement, fear, guilt, interest, joy, satisfaction, triumph."
sub-05::stimulus_1530,"The activated emotions are: amusement, calmness, empathic_pain, joy, pride."
sub-05::stimulus_1531,"The activated emotions are: adoration, amusement, awe, confusion, joy."
sub-05::stimulus_1532,"The activated emotions are: amusement, anger, boredom, contempt, empathic_pain, interest."
sub-05::stimulus_1533,"The activated emotions are: amusement, envy, joy, sympathy."
sub-05::stimulus_1534,"The activated emotions are: amusement, confusion, disgust, sadness, sympathy, triumph."
sub-05::stimulus_1535,"The activated emotions are: aesthetic_appreciation, amusement, awe, envy, joy, sexual_desire."
sub-05::stimulus_1536,"The activated emotions are: aesthetic_appreciation, amusement, awe, confusion, envy, joy."
sub-05::stimulus_1537,"The activated emotions are: amusement, anxiety, fear, joy."
sub-05::stimulus_1538,"The activated emotions are: amusement, awe, joy, sexual_desire, sympathy."
sub-05::stimulus_1539,"The activated emotions are: craving, sadness, sexual_desire, surprise."
sub-05::stimulus_1540,"The activated emotions are: adoration, amusement, awe, joy, nostalgia."
sub-05::stimulus_1541,"The activated emotions are: confusion, empathic_pain, satisfaction."
sub-05::stimulus_1542,"The activated emotions are: sadness, surprise."
sub-05::stimulus_1543,"The activated emotions are: anxiety, guilt, joy, romance, sympathy."
sub-05::stimulus_1544,"The activated emotions are: amusement, pride."
sub-05::stimulus_1545,"The activated emotions are: amusement, confusion, joy, sexual_desire, sympathy, shame."
sub-05::stimulus_1546,"The activated emotions are: amusement, nostalgia, sympathy."
sub-05::stimulus_1547,"The activated emotions are: admiration, adoration, awe, calmness, joy, nostalgia."
sub-05::stimulus_1548,"The activated emotions are: admiration, adoration, awe, calmness, nostalgia."
sub-05::stimulus_1549,"The activated emotions are: aesthetic_appreciation, awe, confusion, envy, joy, sympathy."
sub-05::stimulus_1550,"The activated emotions are: amusement, confusion, disgust, entrancement, interest, satisfaction, sympathy, triumph."
sub-05::stimulus_1551,"The activated emotions are: pride, sadness."
sub-05::stimulus_1552,"The activated emotions are: confusion, joy, sympathy."
sub-05::stimulus_1553,"The activated emotions are: amusement, guilt, interest, sympathy, triumph."
sub-05::stimulus_1554,"The activated emotions are: aesthetic_appreciation, amusement, awe, confusion, envy, joy."
sub-05::stimulus_1555,"The activated emotions are: amusement, joy, sexual_desire, sympathy."
sub-05::stimulus_1556,"The activated emotions are: anxiety, empathic_pain, interest."
sub-05::stimulus_1557,"The activated emotions are: boredom, confusion, sadness, surprise."
sub-05::stimulus_1558,"The activated emotions are: admiration, adoration, amusement, awe, sexual_desire, sympathy."
sub-05::stimulus_1559,"The activated emotions are: amusement, anxiety, awe, boredom, joy, pride."
sub-05::stimulus_1560,"The activated emotions are: aesthetic_appreciation, awe, joy, sexual_desire, sympathy."
sub-05::stimulus_1561,"The activated emotions are: empathic_pain, surprise."
sub-05::stimulus_1562,"The activated emotions are: anger, anxiety, confusion, entrancement, guilt, interest, satisfaction, sympathy."
sub-05::stimulus_1563,"The activated emotions are: amusement, nostalgia, sympathy."
sub-05::stimulus_1564,"The activated emotions are: adoration, amusement, awe, nostalgia."
sub-05::stimulus_1565,"The activated emotions are: amusement, awkwardness, empathic_pain."
sub-05::stimulus_1566,"The activated emotions are: aesthetic_appreciation, confusion, envy."
sub-05::stimulus_1567,"The activated emotions are: amusement, awkwardness."
sub-05::stimulus_1568,"The activated emotions are: admiration, awe, confusion, joy, relief, shame."
sub-05::stimulus_1569,"The activated emotions are: adoration, amusement, awe, nostalgia."
sub-05::stimulus_1570,"The activated emotions are: admiration, amusement, awe, fear, sympathy, shame."
sub-05::stimulus_1571,"The activated emotions are: aesthetic_appreciation, amusement, awe, confusion, envy, joy, sympathy."
sub-05::stimulus_1572,"The activated emotions are: adoration, amusement, awe, nostalgia."
sub-05::stimulus_1573,"The activated emotions are: aesthetic_appreciation, awe, joy, sympathy."
sub-05::stimulus_1574,"The activated emotions are: amusement, disgust, empathic_pain, pride."
sub-05::stimulus_1575,"The activated emotions are: aesthetic_appreciation, amusement, confusion, envy, joy."
sub-05::stimulus_1576,"The activated emotions are: anger, disgust, empathic_pain, guilt, sympathy."
sub-05::stimulus_1577,"The activated emotions are: amusement, awe, fear, joy, sexual_desire."
sub-05::stimulus_1578,"The activated emotions are: adoration, amusement, awe, sympathy."
sub-05::stimulus_1579,"The activated emotions are: amusement, awkwardness, nostalgia, sympathy."
sub-05::stimulus_1580,"The activated emotions are: adoration, amusement, awe, nostalgia, sympathy."
sub-05::stimulus_1581,"The activated emotions are: amusement, excitement, nostalgia, sadness, surprise."
sub-05::stimulus_1582,"The activated emotions are: aesthetic_appreciation, amusement, awe, joy, sympathy."
sub-05::stimulus_1583,"The activated emotions are: aesthetic_appreciation, anxiety, awe, joy."
sub-05::stimulus_1584,"The activated emotions are: admiration, awe, sexual_desire, shame."
sub-05::stimulus_1585,"The activated emotions are: amusement, entrancement, sympathy."
sub-05::stimulus_1586,"The activated emotions are: admiration, adoration, awe, fear, nostalgia, relief, shame."
sub-05::stimulus_1587,"The activated emotions are: guilt, interest, satisfaction, sympathy."
sub-05::stimulus_1588,"The activated emotions are: aesthetic_appreciation, boredom, calmness, envy."
sub-05::stimulus_1589,"The activated emotions are: anxiety, confusion, empathic_pain, interest, sympathy."
sub-05::stimulus_1590,"The activated emotions are: anxiety, guilt, interest."
sub-05::stimulus_1591,"The activated emotions are: empathic_pain, entrancement, satisfaction, triumph."
sub-05::stimulus_1592,"The activated emotions are: aesthetic_appreciation, awe, calmness, envy."
sub-05::stimulus_1593,"The activated emotions are: amusement, anxiety, guilt, romance, sympathy."
sub-05::stimulus_1594,"The activated emotions are: adoration, aesthetic_appreciation, nostalgia, sadness, surprise."
sub-05::stimulus_1595,"The activated emotions are: amusement, entrancement, joy."
sub-05::stimulus_1596,"The activated emotions are: empathic_pain, entrancement."
sub-05::stimulus_1597,"The activated emotions are: admiration, adoration, amusement, nostalgia."
sub-05::stimulus_1598,The activated emotions are: empathic_pain.
sub-05::stimulus_1599,"The activated emotions are: anxiety, guilt."
sub-05::stimulus_1600,"The activated emotions are: amusement, awkwardness, confusion, empathic_pain, surprise, sympathy."
sub-05::stimulus_1601,"The activated emotions are: guilt, interest, sympathy."
sub-05::stimulus_1602,"The activated emotions are: aesthetic_appreciation, awe, pride."
sub-05::stimulus_1603,"The activated emotions are: adoration, amusement, nostalgia, pride."
sub-05::stimulus_1604,"The activated emotions are: amusement, awkwardness, boredom, fear, pride."
sub-05::stimulus_1605,"The activated emotions are: anxiety, confusion, guilt, interest."
sub-05::stimulus_1606,"The activated emotions are: amusement, awkwardness, confusion."
sub-05::stimulus_1607,"The activated emotions are: amusement, joy, pride."
sub-05::stimulus_1608,"The activated emotions are: aesthetic_appreciation, awe, calmness, envy, sexual_desire."
sub-05::stimulus_1609,"The activated emotions are: amusement, envy, joy."
sub-05::stimulus_1610,"The activated emotions are: fear, joy, surprise."
sub-05::stimulus_1611,"The activated emotions are: amusement, confusion, fear, joy, sympathy."
sub-05::stimulus_1612,"The activated emotions are: aesthetic_appreciation, amusement, awe, calmness, envy, joy, romance."
sub-05::stimulus_1613,"The activated emotions are: amusement, entrancement, sympathy."
sub-05::stimulus_1614,"The activated emotions are: amusement, boredom, pride."
sub-05::stimulus_1615,"The activated emotions are: anxiety, awe, guilt."
sub-05::stimulus_1616,"The activated emotions are: aesthetic_appreciation, amusement, awe, calmness, envy, joy."
sub-05::stimulus_1617,"The activated emotions are: empathic_pain, fear, surprise."
sub-05::stimulus_1618,"The activated emotions are: confusion, empathic_pain, joy."
sub-05::stimulus_1619,"The activated emotions are: aesthetic_appreciation, amusement, envy, joy, sympathy."
sub-05::stimulus_1620,"The activated emotions are: aesthetic_appreciation, awe, calmness."
sub-05::stimulus_1621,"The activated emotions are: adoration, amusement, awe, joy, satisfaction, triumph."
sub-05::stimulus_1622,"The activated emotions are: sadness, surprise."
sub-05::stimulus_1623,"The activated emotions are: admiration, adoration, anxiety, awe, entrancement, guilt, nostalgia, satisfaction, triumph."
sub-05::stimulus_1624,"The activated emotions are: aesthetic_appreciation, confusion, joy, sexual_desire."
sub-05::stimulus_1625,"The activated emotions are: admiration, amusement, awe, confusion, joy, sympathy."
sub-05::stimulus_1626,"The activated emotions are: aesthetic_appreciation, boredom, joy, sadness, surprise."
sub-05::stimulus_1627,"The activated emotions are: amusement, empathic_pain, interest, joy."
